"TestId","Date","Time","Name","Segment","Position","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Height","Landing Performance Index","Landing Phase","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse"
"T2NXQFztFXibnsT0EKmo","02/25/2025","15:17:11","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",620.515,0.3503,165.8294,-0.3437,4081.5217,-3985.8921,1370,220.7843,1125.712,181.4158,1375,221.5901,1142.1944,184.072,1421,229.0033,0.279,35.6777,0.184,23.5294,0.319,40.7928,0.556,0.782,92.5677,167.0867,571.7735,259.6545,1.805,-0.9188,-1.474,1.4211,2.6217,2.7122,-943.6182,-14.9181,-1288.4476,-20.3696,1565.7405,24.7535,52.7243,3334.9872,-1.2364,679,696,-4.1911,539.2663,586.4457,1.6186,722,699,2.2505,583.9498,558.2445,17.1771,2391.3043,1690.2174,-8.1071,4.3878,"N/A",0.4069,1.3887,0.293,-3655.5624,2067,759.3678,333.1104,5.0798,1086,981,8.9117,413.5203,345.8475,"N/A",0.711,0.448,206.7425,3.2685,1.4634,365.031,5.7709,2.6415
"NOa7erpDqaK9TyPyqpVi","02/25/2025","15:14:43","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",617.27,0.3686,169.2037,-0.3246,5272.1519,-4451.0324,1445,234.0953,1208.0063,195.7014,1459,236.3633,1186.8087,192.2674,1445,234.0953,0.233,33.8171,0.158,22.9318,0.298,43.2511,0.56,0.689,92.9153,170.4295,544.82,263.3449,1.8342,-0.9036,-1.4869,1.4853,2.6891,2.7786,-997.9355,-15.8597,-1405.2098,-22.3324,1682.9742,26.7468,54.3672,3420.9238,2.536,748,711,7.5179,649.4114,558.5949,2.0069,737,708,1.1036,599.953,586.8557,-21.2485,2075.9494,3196.2025,14.0949,2.1793,"1020",0.3975,1.4777,0.269,-4359.6063,1887,796.6392,305.7009,2.5967,968,919,-9.212,361.6265,435.0127,"16.8852",0.8128,0.5349,190.444,3.0266,1.4767,354.376,5.6319,2.7086
"gbmzioLlKZyERFiFkxRf","02/22/2025","12:05:16","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",611.528,0.3462,162.4576,-0.3477,4331.4286,-3942.7321,1371,224.1925,1135.9886,185.7623,1386,226.6454,1127.1714,184.3205,1428,233.5134,0.241,32.9685,0.175,23.9398,0.315,43.0917,0.554,0.731,91.3961,163.0972,554.142,254.4933,1.7845,-0.9065,-1.467,1.3877,2.6061,2.6844,-937.6888,-15.0422,-1332.6999,-21.3789,1523.1385,24.4339,52.7612,3288.9888,2.886,713,673,3.9316,590.3257,545.6629,0,714,714,-1.5854,554.6508,572.5206,-3.9578,2080,2251.4286,7.5934,-3.1027,"940",0.4039,1.388,0.291,-3315.3436,2254,806.6117,368.5849,-2.3957,1100,1154,-12.4789,352.9777,453.634,"22.1635",0.7579,0.4736,198.4135,3.1829,1.4662,355.7285,5.7065,2.6164
"qIyPagF5uY0Ix6Sx5vjT","02/22/2025","12:05:04","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",616.523,0.319,157.2528,-0.3015,3948.5714,-4350.3306,1312,212.8063,1128.2057,182.9949,1327,215.2393,1135.8515,184.2351,1500,243.2999,0.255,34.7885,0.175,23.8745,0.303,41.337,0.543,0.733,89.187,157.994,541.879,247.181,1.7715,-0.8454,-1.4217,1.2752,2.5022,2.5815,-884.1084,-14.0678,-1273.3839,-20.2618,1437.987,22.881,51.7044,3249.4337,-5.6518,626,701,-1.0383,558.2457,569.96,1.7333,763,737,-1.2358,560.9076,574.9439,-21.2735,1554.2857,2394.2857,-1.9799,-2.483,"1180",0.4018,1.2288,0.327,-2703.1452,1908,763.3,309.4775,-6.1845,895,1013,13.6493,433.7424,329.5576,"24.0053",0.7408,0.4353,197.0785,3.1359,1.4191,344.8005,5.4864,2.514
"aqAqQA6pruMobePZuOmm","02/18/2025","15:18:54","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",625.733,0.3523,167.7038,-0.3129,6326.3889,-4895.0783,1532,244.8329,1329.5278,212.4753,1565,250.1067,1221.1348,195.1527,1531,244.673,0.258,37.7193,0.144,21.0526,0.282,41.2281,0.571,0.684,100.8794,168.6568,536.0985,269.5362,1.6719,-0.945,-1.5873,1.5483,2.6292,2.7662,-1149.283,-18.018,-1666.756,-26.1308,1753.4212,27.4895,53.1453,3389.885,3.5144,810,755,2.27,679.8542,649.6736,2.9393,788,743,2.2918,624.5603,596.5745,-2.3052,3090.2778,3236.1111,4.4669,4.4771,"N/A",0.4394,1.8701,0.235,-4365.7608,2176,820.2285,347.7522,-1.9301,1067,1109,24.6024,511.0121,309.2164,"N/A",0.8348,0.5151,190.985,2.9942,1.5815,345.1135,5.4106,2.6441
"e2PcyelNdTO2VqHX3wA2","02/18/2025","15:16:43","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",625.393,0.367,171.0601,-0.3553,5442.3077,-4150.0026,1475,235.8517,1298.6346,207.651,1514,242.0878,1184.5668,189.4116,1475,235.8517,0.269,36.7486,0.156,21.3115,0.307,41.9399,0.585,0.732,104.5897,172.3928,566.5395,276.9825,1.6483,-0.9771,-1.652,1.4706,2.6833,2.7822,-1168.79,-18.3338,-1685.0845,-26.4325,1669.9644,26.1953,54.1337,3451.051,4.0951,788,726,4.1765,676.4359,622.1987,2.7797,758,717,1.8787,603.4104,581.1564,-6.4782,2544.8718,2897.4359,8.0629,3.6848,"N/A",0.4712,1.8772,0.251,-3395.7305,2419,758.2186,386.7968,7.3171,1298,1121,28.8582,488.5136,269.705,"N/A",0.7992,0.5013,202.151,3.171,1.6406,364.3885,5.7158,2.7042
"6nAqZ4WfcB3geGSY1dWc","02/18/2025","15:15:07","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",623.152,0.3726,171.7534,-0.2936,5756.4103,-5210.9752,1530,245.526,1242.1923,199.3402,1532,245.8469,1229.4049,197.2881,1530,245.526,0.257,36.8723,0.156,22.3816,0.284,40.7461,0.57,0.697,96.1133,172.9228,543.223,269.0361,1.7992,-0.9245,-1.5221,1.5175,2.7038,2.7873,-1047.8146,-16.4953,-1537.0643,-24.1973,1766.0944,27.8028,55.1777,3505.0015,-3.3943,740,792,-0.2591,619.4872,622.7051,-3.7908,736,794,-2.2257,601.0211,628.3838,-17.5947,2371.7949,3384.6154,-0.4366,-4.3514,"N/A",0.4211,1.6139,0.261,-4675.9563,2284,762.6278,366.5237,2.9772,1176,1108,-37.4518,238.505,524.1228,"N/A",0.8178,0.5346,193.325,3.0434,1.5131,349.898,5.5083,2.7222
"2dHc85OsIfq7UyOQHnyk","02/12/2025","13:53:11","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",617.109,0.3604,167.3062,-0.3366,5229.2994,-4280.4771,1441,233.5082,1267.8981,205.4577,1476,239.1798,1178.5385,190.9774,1441,233.5082,0.268,37.0166,0.157,21.6851,0.299,41.2983,0.574,0.724,101.7569,168.5729,551.7315,270.3298,1.6566,-0.9545,-1.6283,1.4744,2.6596,2.748,-1120.2697,-17.8086,-1856.5266,-29.5127,1656.6487,26.3353,52.5546,3306.0076,-2.71,718,758,0.01,634.0127,633.8854,-0.9022,714,727,-0.4362,586.699,591.8395,-16.9306,2171.9745,3057.3248,0.0896,-0.8851,"N/A",0.4498,1.807,0.249,-3904.8941,1930,818.2186,312.7486,-10.1554,867,1063,7.1239,438.254,379.9646,"N/A",0.7928,0.498,198.643,3.1578,1.6176,353.0885,5.6129,2.6798
"Ke5QCOy2R54ByOw8WxgD","02/11/2025","15:22:00","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",621.68,0.3482,165.6513,-0.3348,6547.9452,-4694.2906,1571,252.7024,1368.3219,220.1007,1600,257.3671,1196.8889,192.5249,1569,252.3806,0.268,38.1766,0.146,20.7977,0.288,41.0256,0.545,0.702,108.5227,166.4292,544.761,274.9519,1.5336,-0.9904,-1.7156,1.5316,2.6139,2.7129,-1254.4248,-19.7946,-2253.3951,-35.5582,1706.6417,26.9305,51.7287,3278.1518,0.5,804,796,4.9551,718.0616,650.2603,0.3187,787,782,-3.0513,580.184,616.7049,-14.0167,2815.0685,3732.8767,9.5225,-5.8982,"N/A",0.3741,1.1003,0.34,-1055.1643,2142,678.7142,344.5503,-29.972,750,1392,-8.3437,311.042,367.6722,"N/A",0.7764,0.4961,199.288,3.1447,1.7125,345.473,5.4515,2.6262
"ORjvUV4GYjhgd3gV8efx","02/11/2025","15:20:36","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",620.132,0.3721,170.7853,-0.3378,6438.3562,-4620.8573,1561,251.7206,1342.1164,216.4243,1584,255.4295,1217.0035,196.2491,1559,251.3981,0.268,38.2857,0.146,20.8571,0.286,40.8571,0.579,0.7,104.9312,171.4637,544.292,276.395,1.6341,-0.981,-1.6614,1.5478,2.7017,2.7773,-1205.9328,-19.0769,-1984.4495,-31.3924,1769.3571,27.9898,53.0504,3353.5403,1.7677,806,778,-2.3491,655.2945,686.8219,0.8339,786,773,2.2269,622.0524,594.951,-10.6383,2876.7123,3561.6438,-4.551,4.339,"N/A",0.4437,1.6743,0.265,-3755.2902,2090,793.0553,337.025,39.9043,1462,628,8.6908,430.9891,362.0662,"N/A",0.8271,0.5315,195.4705,3.0922,1.6599,348.8215,5.5181,2.7124
"J5yoZL47NB9CeJynHuX9","02/11/2025","15:19:16","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",623.587,0.3536,167.3961,-0.3272,5759.7403,-4638.2107,1517,243.27,1252.8182,200.9051,1524,244.3925,1234.5,197.9676,1515,242.9493,0.244,36.3095,0.154,22.9167,0.274,40.7738,0.569,0.672,96.4496,168.1362,531.481,264.5858,1.7433,-0.9252,-1.5194,1.4756,2.6334,2.7181,-1053.4073,-16.5717,-1486.2657,-23.3813,1727.5443,27.177,53.2503,3384.9306,-3.6745,734,790,0.2281,627.8377,624.9805,-4.0264,727,788,-3.1417,597.8577,636.6423,-15.4453,2435.0649,3324.6753,0.5285,-6.0924,"N/A",0.4356,1.4717,0.296,-2982.6178,1806,827.6671,289.6148,5.5371,953,853,-11.7653,365.1449,462.5222,"N/A",0.8467,0.526,192.482,3.028,1.5173,338.999,5.333,2.645
"Kn3dVD6wAxvASodaJ6Et","02/05/2025","14:07:50","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",637.501,0.3284,164.9743,-0.335,6445.2055,-4699.6918,1574,246.9016,1362.7329,213.7617,1596,250.3525,1272.8038,199.6552,1571,246.431,0.259,38.9474,0.146,21.9549,0.26,39.0977,0.576,0.665,105.4024,165.9432,530.171,271.3456,1.5744,-0.9458,-1.6278,1.4611,2.5387,2.615,-1192.6435,-18.3526,-1912.3343,-29.4274,1739.8358,26.773,49.5642,3220.9227,1.1278,807,789,4.5924,712.6575,650.0753,-0.7002,780,791,-0.6047,632.5538,640.25,-21.3603,2534.2466,3910.9589,8.8926,-1.2073,"N/A",0.4826,1.7548,0.275,-2513.1283,2396,785.7264,375.8425,0.8347,1208,1188,13.5124,445.9485,339.778,"N/A",0.8662,0.494,198.4775,3.0542,1.622,331.6935,5.1042,2.5536
"3VCLaKU0sTkWAcyjwFrb","02/05/2025","14:04:35","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",634.065,0.347,168.641,-0.3122,5664.5161,-4817.9135,1504,237.1997,1275.7032,201.1944,1532,241.6156,1238.1,195.2639,1504,237.1997,0.254,36.865,0.155,22.4964,0.28,40.6386,0.57,0.689,99.0069,169.8668,544.692,268.8737,1.7157,-0.9399,-1.5416,1.4868,2.6091,2.7011,-1091.4114,-16.8859,-1578.2455,-24.418,1731.2942,26.7859,51.5867,3334.2814,0.6527,771,761,3.4926,660.129,615.5742,-1.5957,740,764,0.7327,623.5857,614.5143,7.7449,3051.6129,2612.9032,6.733,1.4363,"N/A",0.4465,1.7787,0.251,-3873.4006,1987,787.1806,313.3748,1.2582,1006,981,-13.9604,338.6437,448.5369,"N/A",0.8273,0.5036,197.287,3.0523,1.5318,347.405,5.3749,2.6281
"hSFpAJHu7NH4Epdu8Ya0","02/05/2025","14:02:37","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",633.832,0.3424,167.4436,-0.3251,5048.4848,-4505.2732,1465,231.1338,1212.6061,191.3135,1483,233.9737,1215.1285,191.7114,1465,231.1338,0.254,35.9264,0.165,23.338,0.288,40.7355,0.572,0.707,95.0722,168.1204,550.3185,263.1926,1.7683,-0.9075,-1.4729,1.4576,2.5916,2.6769,-999.9034,-15.4758,-1331.1274,-20.6022,1679.9838,26.0016,50.6287,3271.1593,1.0115,749,734,4.5572,633.9333,578.6727,-0.0683,732,733,-1.1376,600.6528,614.4757,-10.4442,2260.6061,2787.8788,8.7775,-2.2311,"N/A",0.4587,1.806,0.254,-3275.5933,2225,805.8244,351.0394,0.3146,1116,1109,3.3124,416.2581,389.5663,"N/A",0.8091,0.4842,199.6545,3.0901,1.4715,350.664,5.4273,2.602
"YzLV5SODDzHJlfJXSj24","02/04/2025","15:15:03","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",630.933,0.3063,157.694,-0.3592,4598.8372,-3959.615,1422,225.3805,1220.0523,193.3727,1436,227.5994,1170.4334,185.5084,1422,225.3805,0.255,35.4167,0.172,23.8889,0.293,40.6944,0.552,0.72,100.9265,158.7681,553.0785,259.6947,1.5731,-0.9413,-1.5766,1.3669,2.4519,2.5436,-1058.5798,-16.4592,-1541.3729,-23.9659,1524.8649,23.7092,47.8567,3077.918,0.5571,722,714,7.1561,653.6802,566.3721,-0.5626,707,715,-3.917,562.2935,608.1399,-30.2149,1604.6512,2994.186,13.4792,-7.5169,"N/A",0.4435,1.4683,0.302,-2243.2032,2193,754.717,347.5805,11.8103,1226,967,-13.6506,325.8467,428.8703,"N/A",0.7667,0.4256,209.447,3.2566,1.5692,343.6315,5.3429,2.4686
"YKqhnvwOacPHANTOjYkq","02/04/2025","15:12:19","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",622.895,0.3477,165.8457,-0.3269,5408.805,-4526.0532,1479,237.4397,1218.1761,195.5668,1478,237.2792,1197.8235,192.2994,1479,237.4397,0.245,35.3535,0.159,22.9437,0.289,41.7027,0.552,0.693,94.2122,166.8793,540.1485,261.0915,1.7713,-0.9116,-1.4908,1.5025,2.6119,2.7195,-1011.588,-15.9315,-1408.0655,-22.1757,1688.093,26.5858,51.6312,3278.3712,3.9242,768,710,5.7236,643.9497,574.2264,3.5835,766,713,1.2933,606.6574,591.1661,0.6977,2723.2704,2685.5346,10.8502,2.5562,"N/A",0.3952,1.6325,0.242,-4412.2547,2340,798.9676,375.6652,2.3932,1198,1142,3.7448,414.4437,384.5239,"N/A",0.7965,0.5017,193.2525,3.0435,1.4838,346.896,5.4633,2.6282
"YkxlC5Za4E804RGpsVaW","02/04/2025","15:10:10","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",624.736,0.3518,167.3001,-0.315,4456.1404,-4390.6907,1383,221.3735,1146.8012,183.5657,1385,221.6936,1187.9798,190.1571,1411,225.8554,0.283,37.6831,0.171,22.7696,0.297,39.5473,0.553,0.751,88.8881,167.9599,549.2245,256.8481,1.8896,-0.8513,-1.3968,1.4559,2.6271,2.7212,-895.1182,-14.0557,-1311.512,-20.5942,1652.113,25.9425,52.1862,3323.4063,-1.9495,679,706,-1.0306,567.4912,579.3099,-1.2048,697,714,-0.2857,592.2929,595.6869,-7.3491,2064.3275,2391.8129,-2.0171,-0.583,"N/A",0.395,1.3431,0.294,-3907.2704,2273,756.4288,363.8337,1.6278,1155,1118,3.3625,390.9317,365.4971,"N/A",0.7364,0.4684,195.718,3.0733,1.3958,353.5065,5.551,2.6374
"8zf8dFSHD4n4mc70GBJS","02/03/2025","14:43:38","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",629.288,0.2944,154.1575,-0.3205,3450.2618,-4007.825,1285,204.199,1071.6702,170.2988,1293,205.4703,1160.9759,184.4904,1430,227.2409,0.245,33.7001,0.191,26.2724,0.291,40.0275,0.53,0.727,84.162,155.3442,542.823,239.5062,1.8458,-0.8144,-1.3213,1.273,2.4032,2.4892,-805.6445,-12.5592,-1173.2522,-18.2899,1440.1407,22.4504,47.1805,3026.5144,1.3148,655,638,3.1975,552.9686,518.7016,-1.5385,704,726,-1.6528,570.8935,590.0825,-11.3809,1528.7958,1921.466,6.2407,-3.2455,"N/A",0.3955,1.4706,0.269,-2935.2588,2411,755.8496,383.1314,-3.5255,1163,1248,27.6919,482.5795,273.2701,"N/A",0.729,0.4049,204.356,3.1857,1.312,338.467,5.2764,2.4217
"dTnfIKrXKW0O2aJzboMz","01/30/2025","14:52:20","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",629.877,0.3881,177.2018,-0.3254,5651.6129,-4615.9719,1502,238.4593,1254.0194,199.0896,1515,240.5231,1224.7559,194.4437,1502,238.4593,0.268,37.1191,0.155,21.4681,0.299,41.4127,0.593,0.722,96.2991,178.6023,560.8655,274.9013,1.8547,-0.9295,-1.5124,1.5178,2.7598,2.8445,-1059.2111,-16.4967,-1495.5351,-23.2922,1776.6024,27.6696,55.8259,3584.4502,2.9703,780,735,7.0776,671.3871,582.6323,1.8642,765,737,-2.1464,599.2341,625.5217,0.9132,2851.6129,2800,13.2433,-4.1768,"N/A",0.4691,1.8919,0.248,-4336.5846,2307,792.5921,366.262,-15.3879,976,1331,-12.4119,347.1082,445.484,"N/A",0.8213,0.5377,193.93,3.0204,1.4998,366.9355,5.7148,2.7816
"hLSW101ecnKYHGwKsDOT","01/30/2025","14:50:55","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",631.414,0.3462,167.7467,-0.319,4005.3763,-4333.9386,1382,218.8738,1144.3817,181.2411,1385,219.349,1196.8956,189.558,1453,230.1184,0.255,34.5528,0.186,25.2033,0.297,40.2439,0.554,0.738,95.0305,168.626,568.6295,263.6565,1.7744,-0.8815,-1.4806,1.4243,2.6062,2.7027,-935.882,-14.5404,-1436.9852,-22.3258,1638.071,25.45,52.3386,3368.7413,-0.0722,692,693,0.786,576.6882,567.6935,-0.2065,725,728,0.665,602.4276,594.468,-33.9597,1322.5806,2682.7957,1.6806,1.3127,"N/A",0.4016,1.4397,0.279,-3528.7036,2017,861.6247,319.4418,-2.6277,982,1035,-0.4435,428.9015,432.7232,"N/A",0.7507,0.4691,212.4735,3.3011,1.4764,356.156,5.5334,2.6199
"ULHot20wdNvcbwRkgVdV","01/30/2025","14:49:35","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",631.614,0.3198,161.2755,-0.2992,3542.5532,-4330.429,1296,205.1886,1064.8351,168.5895,1299,205.6636,1158.8469,183.4739,1484,234.9536,0.295,37.3418,0.188,23.7975,0.307,38.8608,0.522,0.79,81.1096,162.489,556.2475,243.5986,2.0033,-0.7802,-1.2693,1.2973,2.5049,2.5846,-768.671,-11.9387,-1108.915,-17.2233,1479.834,22.9842,50.5888,3257.1458,-0.5389,646,653,5.4563,561.4681,503.367,-0.1348,741,743,-3.8851,556.9121,601.9349,-9.6096,1601.0638,1941.4894,10.3924,-7.4776,"N/A",0.3442,0.7352,0.468,-2311.7705,2044,733.9921,323.6154,30.4305,1333,711,0.4504,368.649,365.3431,"N/A",0.6608,0.4048,199.853,3.104,1.2598,356.3945,5.5354,2.5237
"BjLIOVLyOC5zRyHRBf1i","01/29/2025","13:20:11","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",630.741,0.3325,164.2459,-0.3223,4179.1908,-4199.3772,1353,214.5096,1151.6647,182.5892,1365,216.4121,1170.659,185.6006,1397,221.4855,0.261,35.318,0.173,23.41,0.305,41.272,0.543,0.739,89.7538,165.3305,556.5785,255.0843,1.842,-0.8588,-1.4036,1.3788,2.5545,2.6308,-907.7677,-14.1186,-1275.8896,-19.8441,1560.0265,24.2633,50.0962,3220.9737,-1.0989,675,690,5.8513,609.526,542.1387,-0.5011,695,702,-2.2655,572.0689,598.5902,-15.9059,1757.2254,2421.9653,11.1251,-4.4262,"N/A",0.3861,1.2828,0.301,-3186.9606,1736,784.3923,275.2318,-5.53,820,916,3.8179,407.1697,377.2226,"N/A",0.7348,0.4501,198.872,3.0931,1.396,357.7065,5.5635,2.5714
"SzIJ8SXXHd3zU9hcdyko","01/29/2025","13:17:33","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",631.286,0.351,168.877,-0.3058,3983.9572,-4507.1407,1378,218.2846,1102.4759,174.6397,1378,218.2846,1208.4198,191.4219,1442,228.4226,0.274,36.3395,0.187,24.8011,0.293,38.8594,0.556,0.754,87.7315,169.7672,560.516,257.4987,1.9351,-0.8551,-1.368,1.4435,2.6243,2.707,-861.8199,-13.3924,-1198.892,-18.6304,1670.2681,25.9555,52.164,3356.8222,-1.3062,680,698,6.9338,589.4599,513.016,-0.6935,716,726,-1.2825,596.4608,611.959,-7.651,1839.5722,2144.385,13.0189,-2.5328,"N/A",0.4003,1.3856,0.289,-3716.9572,2329,848.7582,368.9295,16.6166,1358,971,7.7887,457.4326,391.3256,"N/A",0.7374,0.4655,205.782,3.1978,1.3633,354.734,5.5125,2.6381
"dEa0KL13xAwMGFUhbafz","01/29/2025","13:15:50","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",628.786,0.331,163.3106,-0.3084,4485.2071,-4480.8018,1382,219.7886,1149.4438,182.8037,1387,220.5838,1203.0667,191.3317,1453,231.0802,0.252,35.6941,0.169,23.9377,0.285,40.3683,0.541,0.706,87.6092,164.3485,537.4265,251.9577,1.8759,-0.8408,-1.3736,1.3911,2.5479,2.6358,-886.5022,-13.8308,-1290.1858,-20.1288,1607.4325,25.0783,51.0993,3275.2845,2.8118,713,674,7.904,620.1479,529.2959,-2.6841,707,746,-2.0468,589.2211,613.8456,1.0554,2266.2722,2218.9349,14.6715,-3.9984,"N/A",0.38,1.3822,0.275,-3530.6928,2232,798.0647,354.9697,-9.1398,1014,1218,3.654,413.6129,384.4517,"N/A",0.7663,0.4687,193.874,3.0247,1.3668,343.5525,5.3599,2.5641
"tRxFY83I51jbc5mbHVQu","01/28/2025","16:50:27","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",629.26,0.3274,162.5492,-0.3205,5708.8608,-4787.8004,1535,243.9373,1264.1392,200.893,1563,248.387,1191.654,189.3739,1533,243.6195,0.268,37.4825,0.158,22.0979,0.289,40.4196,0.558,0.715,99.8469,163.2864,544.4125,263.1333,1.6354,-0.9636,-1.5588,1.4981,2.5341,2.6798,-1099.5965,-17.1424,-1521.9017,-23.7261,1658.0049,25.8479,51.3483,3293.7209,6.5899,833,730,5.7026,668.1139,596.0253,6.9798,820,713,4.1593,620.609,571.045,15.9645,3310.1266,2398.7342,10.757,7.9944,"N/A",0.4331,1.7253,0.251,-3605.9591,1796,823.6129,285.4146,5.0111,943,853,1.901,419.6348,403.9781,"N/A",0.7804,0.4578,199.27,3.1066,1.5566,345.1425,5.3807,2.5456
"LTyz4FlpZFHVtdleb731","01/28/2025","16:48:06","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",629.493,0.3338,164.2183,-0.3325,5145.4545,-4437.53,1475,234.3156,1241.5212,197.2256,1507,239.399,1184.7845,188.2125,1475,234.3156,0.243,34.4681,0.165,23.4043,0.297,42.1277,0.538,0.705,100.5507,165.6461,557.0225,266.1967,1.6474,-0.9652,-1.5798,1.4351,2.5592,2.6481,-1092.8789,-17.0314,-1490.1869,-23.223,1613.567,25.1458,50.3229,3229.1473,5.3749,794,713,5.5069,654.9455,586.5758,4.678,772,703,0.1776,593.4444,591.3401,-5.7715,2424.2424,2721.2121,10.4828,0.3819,"N/A",0.3721,0.8969,0.415,-2315.8895,2490,812.724,395.5564,8.3534,1349,1141,-12.2092,356.7485,455.9754,"N/A",0.7631,0.4735,204.417,3.1856,1.567,352.6055,5.495,2.5814
"mCRV7A8RcsITvcmp4KSD","01/23/2025","14:44:03","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",640.933,0.3376,168.1443,-0.3528,6000,-4405.3254,1554,242.459,1358.4314,211.9459,1583,246.9837,1242.7857,193.9026,1554,242.459,0.254,36.9723,0.153,22.2707,0.28,40.7569,0.562,0.687,109.3103,169.2763,556.1105,278.5865,1.5486,-0.9824,-1.6812,1.475,2.5736,2.6577,-1233.1223,-18.8739,-2012.3028,-30.7999,1720.9817,26.341,50.5007,3299.4436,-0.3159,789,794,3.5835,703.5556,654.8758,-1.0296,769,785,-2.8801,603.4964,639.2893,-25.4902,2235.2941,3764.7059,7.0383,-5.5868,"N/A",0.4371,1.5283,0.286,-2886.1538,1840,737.9844,287.0815,-10.1087,827,1013,4.7979,386.6962,351.2882,"N/A",0.818,0.4914,207.373,3.174,1.6731,348.7375,5.3377,2.5909
"IKNNZRGhuxGzDPoDRRgj","01/23/2025","14:41:40","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",637.353,0.3343,166.396,-0.315,5639.2405,-4858.8367,1530,240.0554,1234.038,193.6192,1535,240.8398,1227.7456,192.632,1530,240.0554,0.274,38.3217,0.158,22.0979,0.283,39.5804,0.538,0.715,93.8257,167.8341,542.7325,261.6598,1.7888,-0.8981,-1.4568,1.4521,2.5611,2.6613,-1008.7621,-15.5266,-1451.5309,-22.3417,1681.2885,25.878,51.995,3378.1018,-1.2378,758,777,2.1305,630.1646,603.8734,-1.4379,754,776,-4.5272,586.0813,641.6643,-5.275,2670.8861,2968.3544,4.2047,-8.6355,"N/A",0.3693,1.2559,0.294,-3918.0627,2645,792.3894,414.9977,1.172,1338,1307,-7.8348,365.1537,427.2356,"N/A",0.7524,0.4676,194.5275,2.9941,1.4441,348.205,5.3595,2.5833
